tmpf_c,dwpf_c,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,airport,hour,low_visibility,LATITUDE,LONGITUDE,ELEVATION,hour_of_day,day,month,wx_+SHRA,wx_+TSRA,wx_-SHRA,wx_-TSRA,"wx_-TSRA,fog","wx_-TSRA,haze",wx_BLDU,wx_Heavy DZ,wx_Heavy RA,wx_In the vicinity RA,wx_In the vicinity SH,wx_In the vicinity TS,wx_Light DZ,wx_Light RA,wx_Light TS,wx_MIFG,"wx_MIFG,fog",wx_Moderate BR,wx_Moderate DS,wx_Moderate DU,wx_Moderate DZ,wx_Moderate FG,wx_Moderate FU,wx_Moderate HZ,wx_Moderate RA,wx_Moderate TS,wx_NoWX,"wx_NoWX,fog","wx_NoWX,gusty","wx_NoWX,haze",wx_SHRA,"wx_SHRA,haze,tempo,gusty",wx_TSRA,temp_diff,turbulence
30,21,58,280,11,1005,2,11,3,1,1,1,999,999,999,999,0,12,0,19.088686,72.867919,11,12,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9,0
30,22,62,270,10,1005,2,10,3,1,1,1,999,999,999,999,0,13,0,19.088686,72.867919,11,13,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8,0
30,22,62,280,7,1006,2,7,3,1,1,1,999,999,999,999,0,13,0,19.088686,72.867919,11,13,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8,0
29,22,65,270,7,1006,2,7,3,1,1,1,999,999,999,999,0,14,0,19.088686,72.867919,11,14,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,0
29,22,65,270,7,1006,1,7,3,1,1,1,999,999,999,999,0,14,1,19.088686,72.867919,11,14,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
29,23,70,290,4,1007,1,4,3,1,1,1,999,999,999,999,0,15,1,19.088686,72.867919,11,15,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
29,23,70,260,5,1007,1,5,3,1,1,1,999,999,999,999,0,15,1,19.088686,72.867919,11,15,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,22,69,230,5,1007,1,5,3,1,1,1,999,999,999,999,0,16,1,19.088686,72.867919,11,16,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,22,69,210,3,1008,1,3,3,1,1,1,999,999,999,999,0,16,1,19.088686,72.867919,11,16,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,22,69,230,4,1007,1,4,3,1,1,1,999,999,999,999,0,17,1,19.088686,72.867919,11,17,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,22,69,200,4,1007,1,4,3,1,1,1,999,999,999,999,0,17,1,19.088686,72.867919,11,17,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,22,69,250,5,1007,1,5,3,1,1,1,999,999,999,999,0,18,1,19.088686,72.867919,11,18,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,22,69,260,6,1007,1,6,3,1,1,1,999,999,999,999,0,18,1,19.088686,72.867919,11,18,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
28,23,74,270,7,1007,1,7,3,1,1,1,999,999,999,999,0,19,1,19.088686,72.867919,11,19,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
28,24,78,310,5,1007,1,5,3,1,1,1,999,999,999,999,0,19,1,19.088686,72.867919,11,19,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0
31,22,58,240,8,1009,1,8,3,1,1,1,999,999,999,999,0,4,1,19.088686,72.867919,11,4,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
31,23,62,280,7,1009,2,7,3,1,1,1,999,999,999,999,0,5,0,19.088686,72.867919,11,5,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
31,23,62,250,7,1009,2,7,3,1,1,1,999,999,999,999,0,5,0,19.088686,72.867919,11,5,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
31,23,62,270,9,1009,2,9,3,1,1,1,999,999,999,999,0,6,0,19.088686,72.867919,11,6,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
31,23,62,240,9,1008,2,9,3,1,1,1,999,999,999,999,0,6,0,19.088686,72.867919,11,6,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
31,23,62,260,8,1008,2,8,3,1,1,1,999,999,999,999,0,7,0,19.088686,72.867919,11,7,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
32,24,62,280,7,1007,2,7,3,1,1,1,999,999,999,999,0,7,0,19.088686,72.867919,11,7,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
31,24,66,260,11,1006,3,11,3,1,1,1,999,999,999,999,0,9,0,19.088686,72.867919,11,9,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
31,24,66,280,12,1006,3,12,3,1,1,1,999,999,999,999,0,10,0,19.088686,72.867919,11,10,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
31,24,66,270,7,1005,3,17,3,1,1,1,999,999,999,999,0,10,0,19.088686,72.867919,11,10,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
31,24,66,270,8,1005,3,18,3,1,1,1,999,999,999,999,0,11,0,19.088686,72.867919,11,11,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
31,24,66,270,11,1005,3,11,3,1,1,1,999,999,999,999,0,11,0,19.088686,72.867919,11,11,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
31,24,66,280,10,1005,3,10,3,1,1,1,999,999,999,999,0,12,0,19.088686,72.867919,11,12,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
31,24,66,290,11,1005,3,11,3,1,1,1,999,999,999,999,0,12,0,19.088686,72.867919,11,12,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
30,24,70,260,11,1006,2,11,3,1,1,1,999,999,999,999,0,13,0,19.088686,72.867919,11,13,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
30,24,70,280,10,1006,2,10,3,1,1,1,999,999,999,999,0,13,0,19.088686,72.867919,11,13,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
30,24,70,300,9,1006,1,9,3,1,1,1,999,999,999,999,0,14,1,19.088686,72.867919,11,14,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
29,24,74,310,7,1007,1,7,3,1,1,1,999,999,999,999,0,14,1,19.088686,72.867919,11,14,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,24,74,310,6,1007,1,6,3,1,1,1,999,999,999,999,0,15,1,19.088686,72.867919,11,15,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,24,74,280,4,1008,1,4,3,1,1,1,999,999,999,999,0,15,1,19.088686,72.867919,11,15,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,24,74,300,3,1008,1,3,3,1,1,1,999,999,999,999,0,16,1,19.088686,72.867919,11,16,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,24,74,300,5,1008,1,5,3,1,1,1,999,999,999,999,0,16,1,19.088686,72.867919,11,16,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,24,74,290,6,1009,1,6,3,1,1,1,999,999,999,999,0,17,1,19.088686,72.867919,11,17,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,24,74,320,4,1009,1,4,3,1,1,1,999,999,999,999,0,17,1,19.088686,72.867919,11,17,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,25,79,230,6,1008,1,6,3,1,1,1,999,999,999,999,0,18,1,19.088686,72.867919,11,18,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
29,25,79,220,6,1008,1,6,3,1,1,1,999,999,999,999,0,18,1,19.088686,72.867919,11,18,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
29,25,79,240,6,1008,1,6,3,1,1,1,999,999,999,999,0,19,1,19.088686,72.867919,11,19,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
28,25,83,240,5,1008,1,5,3,1,1,1,999,999,999,999,0,19,1,19.088686,72.867919,11,19,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
28,25,83,260,4,1008,1,4,3,1,1,1,999,999,999,999,0,20,1,19.088686,72.867919,11,20,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
29,25,79,240,6,1008,1,6,3,1,1,1,999,999,999,999,0,20,1,19.088686,72.867919,11,20,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
28,25,83,240,6,1008,1,6,3,1,1,1,999,999,999,999,0,21,1,19.088686,72.867919,11,21,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
28,25,83,220,4,1007,1,4,3,1,1,1,999,999,999,999,0,21,1,19.088686,72.867919,11,21,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
32,26,70,280,10,1007,2,10,2,1,1,1,2000,999,999,999,0,9,0,19.088686,72.867919,11,9,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
32,26,70,270,12,1007,2,12,2,1,1,1,2000,999,999,999,0,9,0,19.088686,72.867919,11,9,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
32,26,70,260,12,1007,2,12,2,1,1,1,2000,999,999,999,0,10,0,19.088686,72.867919,11,10,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
32,26,70,280,11,1006,2,11,2,1,1,1,2000,999,999,999,0,10,0,19.088686,72.867919,11,10,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
32,26,70,270,7,1006,2,17,2,1,1,1,2000,999,999,999,0,11,0,19.088686,72.867919,11,11,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
